Manufacturer,Generation,Product Name,GPU URL,GPU Chip,Chip URL,Released,Bus,Memory,GPU clock,Memory clock,Architecture,Foundry,Process Size,Transistors,Density,Die Size,DirectX,OpenGL,OpenCL,Vulkan,Shader Model,WDDM,Tensor Cores,RT Cores,Shading Units,TMUs,ROPs,SM Count,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Max. TDP,Pixel Rate,Texture Rate,FP16 (half),FP32 (float),FP64 (double)
AMD,Arctic Islands (R5 400),Radeon R7 450 OEM,https://www.techpowerup.com/gpu-specs/radeon-r7-450-oem.c2890,Cape Verde,https://www.techpowerup.com/gpu-specs/amd-cape-verde.g100,"Jun 30th, 2016",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",925 MHz,1125 MHz,GCN 1.0,TSMC,28 nm,"1,500 million",12.2M / mm²,123 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,640,40,16,,,16 KB per CU,256 KB,,80 W,14.80 GPixel/s,29.60 GTexel/s,,947.2 GFLOPS,59.20 GFLOPS (1:16)
AMD,Arctic Islands (RX 400),Radeon RX 455 OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-455-oem.c2889,Tobago,https://www.techpowerup.com/gpu-specs/amd-tobago.g777,"Jun 30th, 2016",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1050 MHz,1625 MHz,GCN 2.0,TSMC,28 nm,"2,080 million",13.0M / mm²,160 mm²,12 (12_0),4.6,2.1,1.2.170,6.5,2.7,,,896,56,16,,,16 KB per CU,256 KB,,100 W,16.80 GPixel/s,50.40 GTexel/s,,1.613 TFLOPS,100.8 GFLOPS (1:16)
AMD,Arctic Islands (RX 400),Radeon RX 460,https://www.techpowerup.com/gpu-specs/radeon-rx-460.c2849,Baffin,https://www.techpowerup.com/gpu-specs/amd-baffin.g796,"Aug 8th, 2016",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,80 W,19.20 GPixel/s,67.20 GTexel/s,2.150 TFLOPS (1:1),2.150 TFLOPS,134.4 GFLOPS (1:16)
AMD,Arctic Islands (RX 400),Radeon RX 460 1024SP,https://www.techpowerup.com/gpu-specs/radeon-rx-460-1024sp.c2918,Baffin,https://www.techpowerup.com/gpu-specs/amd-baffin.g796,"Jan 17th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,80 W,19.20 GPixel/s,76.80 GTexel/s,2.458 TFLOPS (1:1),2.458 TFLOPS,153.6 GFLOPS (1:16)
AMD,Arctic Islands (RX 400),Radeon RX 470D,https://www.techpowerup.com/gpu-specs/radeon-rx-470d.c2896,Ellesmere,https://www.techpowerup.com/gpu-specs/amd-ellesmere.g795,"Oct 21st, 2016",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",926 MHz,1650 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,250 W,38.59 GPixel/s,135.1 GTexel/s,4.322 TFLOPS (1:1),4.322 TFLOPS,270.1 GFLOPS (1:16)
AMD,Arctic Islands (RX 400),Radeon RX 470,https://www.techpowerup.com/gpu-specs/radeon-rx-470.c2861,Ellesmere,https://www.techpowerup.com/gpu-specs/amd-ellesmere.g795,"Aug 4th, 2016",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",926 MHz,1650 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,250 W,38.59 GPixel/s,154.4 GTexel/s,4.940 TFLOPS (1:1),4.940 TFLOPS,308.7 GFLOPS (1:16)
AMD,Arctic Islands (RX 400),Radeon RX 480,https://www.techpowerup.com/gpu-specs/radeon-rx-480.c2848,Ellesmere,https://www.techpowerup.com/gpu-specs/amd-ellesmere.g795,"Jun 29th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1120 MHz,2000 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,250 W,40.51 GPixel/s,182.3 GTexel/s,5.834 TFLOPS (1:1),5.834 TFLOPS,364.6 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon 520 OEM,https://www.techpowerup.com/gpu-specs/radeon-520-oem.c4061,Banks,https://www.techpowerup.com/gpu-specs/amd-banks.g891,"Apr 18th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 64 bit",1030 MHz,1125 MHz,GCN 1.0,TSMC,28 nm,690 million,12.3M / mm²,56 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,320,20,8,,,16 KB per CU,128 KB,,50 W,8.240 GPixel/s,20.60 GTexel/s,,659.2 GFLOPS,41.20 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon 550,https://www.techpowerup.com/gpu-specs/radeon-550.c3407,Lexa,https://www.techpowerup.com/gpu-specs/amd-lexa.g806,"Apr 20th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 64 bit",1100 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",21.4M / mm²,103 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,640,40,16,,,16 KB per CU,512 KB,,65 W,18.93 GPixel/s,37.86 GTexel/s,"1,211 GFLOPS (1:1)","1,211 GFLOPS",75.71 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 550,https://www.techpowerup.com/gpu-specs/radeon-rx-550.c2947,Lexa,https://www.techpowerup.com/gpu-specs/amd-lexa.g806,"Apr 20th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1100 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",21.4M / mm²,103 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,640,40,16,,,16 KB per CU,512 KB,,65 W,18.93 GPixel/s,37.86 GTexel/s,"1,211 GFLOPS (1:1)","1,211 GFLOPS",75.71 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 550 512SP,https://www.techpowerup.com/gpu-specs/radeon-rx-550-512sp.c3740,Baffin,https://www.techpowerup.com/gpu-specs/amd-baffin.g796,"Oct 13th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1019 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,80 W,17.14 GPixel/s,34.27 GTexel/s,"1,097 GFLOPS (1:1)","1,097 GFLOPS",68.54 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 550 640SP,https://www.techpowerup.com/gpu-specs/radeon-rx-550-640sp.c3083,Baffin,https://www.techpowerup.com/gpu-specs/amd-baffin.g796,"Oct 13th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1019 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,80 W,17.14 GPixel/s,42.84 GTexel/s,"1,371 GFLOPS (1:1)","1,371 GFLOPS",85.68 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 560D,https://www.techpowerup.com/gpu-specs/radeon-rx-560d.c2990,Polaris 21,https://www.techpowerup.com/gpu-specs/amd-polaris-21.g812,"Jul 4th, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1090 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,75 W,18.80 GPixel/s,65.80 GTexel/s,2.106 TFLOPS (1:1),2.106 TFLOPS,131.6 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 560 896SP,https://www.techpowerup.com/gpu-specs/radeon-rx-560-896sp.c3082,Polaris 21,https://www.techpowerup.com/gpu-specs/amd-polaris-21.g812,"Jul 4th, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,75 W,18.80 GPixel/s,65.80 GTexel/s,2.106 TFLOPS (1:1),2.106 TFLOPS,131.6 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 560,https://www.techpowerup.com/gpu-specs/radeon-rx-560.c2940,Polaris 21,https://www.techpowerup.com/gpu-specs/amd-polaris-21.g812,"Apr 18th, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1175 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,75 W,20.40 GPixel/s,81.60 GTexel/s,2.611 TFLOPS (1:1),2.611 TFLOPS,163.2 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 560 XT,https://www.techpowerup.com/gpu-specs/radeon-rx-560-xt.c3388,Ellesmere,https://www.techpowerup.com/gpu-specs/amd-ellesmere.g795,"Mar 13th, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1074 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,250 W,39.23 GPixel/s,137.3 GTexel/s,4.394 TFLOPS (1:1),4.394 TFLOPS,274.6 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 570,https://www.techpowerup.com/gpu-specs/radeon-rx-570.c2939,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Apr 18th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1168 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,39.81 GPixel/s,159.2 GTexel/s,5.095 TFLOPS (1:1),5.095 TFLOPS,318.5 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 580 2048SP,https://www.techpowerup.com/gpu-specs/radeon-rx-580-2048sp.c3321,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Oct 15th, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1168 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,41.09 GPixel/s,164.4 GTexel/s,5.259 TFLOPS (1:1),5.259 TFLOPS,328.7 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 580 OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-580-oem.c3112,Ellesmere,https://www.techpowerup.com/gpu-specs/amd-ellesmere.g795,"Jun 29th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1120 MHz,2000 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,250 W,40.51 GPixel/s,182.3 GTexel/s,5.834 TFLOPS (1:1),5.834 TFLOPS,364.6 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 580G,https://www.techpowerup.com/gpu-specs/radeon-rx-580g.c3323,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Oct 15th, 2018",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,42.56 GPixel/s,191.5 GTexel/s,6.129 TFLOPS (1:1),6.129 TFLOPS,383.0 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 580,https://www.techpowerup.com/gpu-specs/radeon-rx-580.c2938,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Apr 18th, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,42.88 GPixel/s,193.0 GTexel/s,6.175 TFLOPS (1:1),6.175 TFLOPS,385.9 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 590 GME,https://www.techpowerup.com/gpu-specs/radeon-rx-590-gme.c3505,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Mar 9th, 2020",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,45.44 GPixel/s,204.5 GTexel/s,6.543 TFLOPS (1:1),6.543 TFLOPS,409.0 GFLOPS (1:16)
AMD,Polaris (RX 500),Radeon RX 590,https://www.techpowerup.com/gpu-specs/radeon-rx-590.c3322,Polaris 30,https://www.techpowerup.com/gpu-specs/amd-polaris-30.g877,"Nov 15th, 2018",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1469 MHz,2000 MHz,GCN 4.0,GlobalFoundries,12 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,175 W,49.44 GPixel/s,222.5 GTexel/s,7.119 TFLOPS (1:1),7.119 TFLOPS,445.0 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon 550X,https://www.techpowerup.com/gpu-specs/radeon-550x.c3420,Lexa,https://www.techpowerup.com/gpu-specs/amd-lexa.g806,"Mar 27th, 2019",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1082 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",21.4M / mm²,103 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,640,40,16,,,16 KB per CU,512 KB,,65 W,19.49 GPixel/s,38.98 GTexel/s,"1,247 GFLOPS (1:1)","1,247 GFLOPS",77.95 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon 550X 640SP,https://www.techpowerup.com/gpu-specs/radeon-550x-640sp.c3206,Lexa,https://www.techpowerup.com/gpu-specs/amd-lexa.g806,"Apr 11th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 64 bit",1019 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",21.4M / mm²,103 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,640,40,16,,,16 KB per CU,512 KB,,65 W,17.14 GPixel/s,42.84 GTexel/s,"1,371 GFLOPS (1:1)","1,371 GFLOPS",85.68 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon RX 550X,https://www.techpowerup.com/gpu-specs/radeon-rx-550x.c3194,Lexa,https://www.techpowerup.com/gpu-specs/amd-lexa.g806,"Dec 16th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1100 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",21.4M / mm²,103 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,640,40,16,,,16 KB per CU,512 KB,,65 W,18.93 GPixel/s,37.86 GTexel/s,"1,211 GFLOPS (1:1)","1,211 GFLOPS",75.71 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon RX 550X 640SP,https://www.techpowerup.com/gpu-specs/radeon-rx-550x-640sp.c3203,Baffin,https://www.techpowerup.com/gpu-specs/amd-baffin.g796,"Apr 11th, 2018",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1019 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,80 W,17.14 GPixel/s,42.84 GTexel/s,"1,371 GFLOPS (1:1)","1,371 GFLOPS",85.68 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon RX 560DX,https://www.techpowerup.com/gpu-specs/radeon-rx-560dx.c3198,Polaris 21,https://www.techpowerup.com/gpu-specs/amd-polaris-21.g812,"Apr 11th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1090 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,75 W,18.80 GPixel/s,65.80 GTexel/s,2.106 TFLOPS (1:1),2.106 TFLOPS,131.6 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon RX 560X,https://www.techpowerup.com/gpu-specs/radeon-rx-560x.c3193,Polaris 21,https://www.techpowerup.com/gpu-specs/amd-polaris-21.g812,"Apr 11th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1175 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"3,000 million",24.4M / mm²,123 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,1024,64,16,,,16 KB per CU,1024 KB,,75 W,20.40 GPixel/s,81.60 GTexel/s,2.611 TFLOPS (1:1),2.611 TFLOPS,163.2 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon RX 570X,https://www.techpowerup.com/gpu-specs/radeon-rx-570x.c3192,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Apr 11th, 2018",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1168 MHz,1750 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,39.81 GPixel/s,159.2 GTexel/s,5.095 TFLOPS (1:1),5.095 TFLOPS,318.5 GFLOPS (1:16)
AMD,Polaris (RX 500X),Radeon RX 580X,https://www.techpowerup.com/gpu-specs/radeon-rx-580x.c3190,Polaris 20,https://www.techpowerup.com/gpu-specs/amd-polaris-20.g807,"Apr 11th, 2018",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,GCN 4.0,GlobalFoundries,14 nm,"5,700 million",24.6M / mm²,232 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,2304,144,32,,,16 KB per CU,2048 KB,,185 W,42.88 GPixel/s,193.0 GTexel/s,6.175 TFLOPS (1:1),6.175 TFLOPS,385.9 GFLOPS (1:16)
AMD,Polaris (RX 600),Radeon 625 OEM,https://www.techpowerup.com/gpu-specs/radeon-625-oem.c4111,Polaris 24,https://www.techpowerup.com/gpu-specs/amd-polaris-24.g889,"May 13th, 2019",PCIe 3.0 x8,"2 GB, GDDR5, 64 bit",1024 MHz,1125 MHz,GCN 3.0,TSMC,28 nm,"1,550 million",12.4M / mm²,125 mm²,12 (12_0),4.6,2.1,1.2.170,6.5,2.7,,,384,24,8,,,16 KB per CU,128 KB,,50 W,8.192 GPixel/s,24.58 GTexel/s,786.4 GFLOPS (1:1),786.4 GFLOPS,49.15 GFLOPS (1:16)
AMD,Polaris (RX 600),Radeon RX 640 OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-640-oem.c4110,Polaris 23,https://www.techpowerup.com/gpu-specs/amd-polaris-23.g920,"Apr 9th, 2020",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1295 MHz,1500 MHz,GCN 4.0,GlobalFoundries,14 nm,"2,200 million",21.4M / mm²,103 mm²,12 (12_0),4.6,2.1,1.3,6.7,3.1,,,640,40,16,,,16 KB per CU,512 KB,,65 W,20.72 GPixel/s,51.80 GTexel/s,1.658 TFLOPS (1:1),1.658 TFLOPS,103.6 GFLOPS (1:16)
AMD,Vega II (Radeon VII),Radeon VII,https://www.techpowerup.com/gpu-specs/radeon-vii.c3358,Vega 20,https://www.techpowerup.com/gpu-specs/amd-vega-20.g848,"Feb 7th, 2019",PCIe 3.0 x16,"16 GB, HBM2, 4096 bit",1400 MHz,1000 MHz,GCN 5.1,TSMC,7 nm,"13,230 million",40.0M / mm²,331 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,4096,256,64,,,16 KB per CU,4096 KB,,475 W,112.0 GPixel/s,420.0 GTexel/s,26.88 TFLOPS (2:1),13.44 TFLOPS,3.360 TFLOPS (1:4)
AMD,Navi (RX 5000),Radeon RX 5300 OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-5300-oem.c3584,Navi 14,https://www.techpowerup.com/gpu-specs/amd-navi-14.g919,"May 28th, 2020",PCIe 4.0 x8,"3 GB, GDDR6, 96 bit",1327 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"6,400 million",40.5M / mm²,158 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,1536,96,32,,32 KB per WGP,128 KB per Array,2048 KB,,130 W,52.64 GPixel/s,144.8 GTexel/s,9.265 TFLOPS (2:1),4.632 TFLOPS,289.5 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5300 XT OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-5300-xt-oem.c3465,Navi 14,https://www.techpowerup.com/gpu-specs/amd-navi-14.g919,"Oct 7th, 2019",PCIe 4.0 x8,"4 GB, GDDR5, 128 bit",1670 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"6,400 million",40.5M / mm²,158 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,1536,96,32,,32 KB per WGP,128 KB per Array,2048 KB,,130 W,59.04 GPixel/s,162.4 GTexel/s,10.39 TFLOPS (2:1),5.196 TFLOPS,324.7 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5500 OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-5500-oem.c3459,Navi 14,https://www.techpowerup.com/gpu-specs/amd-navi-14.g919,"Oct 7th, 2019",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1500 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"6,400 million",40.5M / mm²,158 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,1536,96,32,,32 KB per WGP,128 KB per Array,2048 KB,,130 W,59.04 GPixel/s,162.4 GTexel/s,10.39 TFLOPS (2:1),5.196 TFLOPS,324.7 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5500 XT,https://www.techpowerup.com/gpu-specs/radeon-rx-5500-xt.c3468,Navi 14,https://www.techpowerup.com/gpu-specs/amd-navi-14.g919,"Dec 12th, 2019",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1607 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"6,400 million",40.5M / mm²,158 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,1536,96,32,,32 KB per WGP,128 KB per Array,2048 KB,,130 W,59.04 GPixel/s,162.4 GTexel/s,10.39 TFLOPS (2:1),5.196 TFLOPS,324.7 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5600 OEM,https://www.techpowerup.com/gpu-specs/radeon-rx-5600-oem.c3475,Navi 10,https://www.techpowerup.com/gpu-specs/amd-navi-10.g861,"Jan 21st, 2020",PCIe 4.0 x16,"6 GB, GDDR6, 192 bit",1130 MHz,1500 MHz,RDNA 1.0,TSMC,7 nm,"10,300 million",41.0M / mm²,251 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,2560,160,64,,32 KB per WGP,128 KB per Array,8192 KB,,225 W,99.84 GPixel/s,199.7 GTexel/s,12.78 TFLOPS (2:1),6.390 TFLOPS,399.4 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5600 XT,https://www.techpowerup.com/gpu-specs/radeon-rx-5600-xt.c3474,Navi 10,https://www.techpowerup.com/gpu-specs/amd-navi-10.g861,"Jan 21st, 2020",PCIe 4.0 x16,"6 GB, GDDR6, 192 bit",1130 MHz,1500 MHz,RDNA 1.0,TSMC,7 nm,"10,300 million",41.0M / mm²,251 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,2560,160,64,,32 KB per WGP,128 KB per Array,8192 KB,,225 W,99.84 GPixel/s,224.6 GTexel/s,14.38 TFLOPS (2:1),7.188 TFLOPS,449.3 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5700,https://www.techpowerup.com/gpu-specs/radeon-rx-5700.c3437,Navi 10,https://www.techpowerup.com/gpu-specs/amd-navi-10.g861,"Jul 7th, 2019",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1465 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"10,300 million",41.0M / mm²,251 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,2560,160,64,,32 KB per WGP,128 KB per Array,8192 KB,,225 W,110.4 GPixel/s,248.4 GTexel/s,15.90 TFLOPS (2:1),7.949 TFLOPS,496.8 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5700 XT,https://www.techpowerup.com/gpu-specs/radeon-rx-5700-xt.c3339,Navi 10,https://www.techpowerup.com/gpu-specs/amd-navi-10.g861,"Jul 7th, 2019",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1605 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"10,300 million",41.0M / mm²,251 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,2560,160,64,,32 KB per WGP,128 KB per Array,8192 KB,,225 W,121.9 GPixel/s,304.8 GTexel/s,19.51 TFLOPS (2:1),9.754 TFLOPS,609.6 GFLOPS (1:16)
AMD,Navi (RX 5000),Radeon RX 5700 XT 50th Anniversary,https://www.techpowerup.com/gpu-specs/radeon-rx-5700-xt-50th-anniversary.c3438,Navi 10,https://www.techpowerup.com/gpu-specs/amd-navi-10.g861,"Jul 7th, 2019",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1680 MHz,1750 MHz,RDNA 1.0,TSMC,7 nm,"10,300 million",41.0M / mm²,251 mm²,12 (12_1),4.6,2.1,1.3,6.7,3.1,,,2560,160,64,,32 KB per WGP,128 KB per Array,8192 KB,,225 W,126.7 GPixel/s,316.8 GTexel/s,20.28 TFLOPS (2:1),10.14 TFLOPS,633.6 GFLOPS (1:16)
